#n	   k	      mu	    PL	    Pf	     w	     err  
527	  8.455	  0.468745	  2.21498e-07	  3.86282e-09	  89772	  2.06033e-10
528	  8.455	  0.531226	  2.21498e-07	  3.31082e-09	  90324	  1.76557e-10
529	  8.455	  0.593785	  2.21498e-07	  2.7393e-09	  89784	  1.46107e-10
530	  8.455	  0.656281	  2.21498e-07	  2.29133e-09	  90216	  1.22195e-10
531	  8.455	  0.718743	  2.21498e-07	  1.8986e-09	  89796	  1.01266e-10
532	  8.455	  0.781255	  2.21498e-07	  1.55617e-09	  90120	  8.29921e-11
533	  8.455	  0.843774	  2.21498e-07	  1.25703e-09	  90132	  6.70388e-11
534	  8.455	  0.90628	  2.21498e-07	  1.02079e-09	  89916	  5.44436e-11
535	  8.455	  0.968758	  2.21498e-07	  7.92593e-10	  89964	  4.22721e-11
536	  9.79129	  0.030936	  1.5182e-07	  5.36612e-09	  139068	  2.82696e-10
537	  9.79129	  0.0938307	  1.5182e-07	  4.99477e-09	  141180	  2.63032e-10
538	  9.79129	  0.156319	  1.5182e-07	  4.51039e-09	  139380	  2.37601e-10
539	  9.79129	  0.218712	  1.5182e-07	  3.95311e-09	  138804	  2.08266e-10
540	  9.79129	  0.281224	  1.5182e-07	  3.38706e-09	  140952	  1.78375e-10
541	  9.79129	  0.343807	  1.5182e-07	  2.8187e-09	  139668	  1.48477e-10
542	  9.79129	  0.406302	  1.5182e-07	  2.33933e-09	  139464	  1.23231e-10
543	  9.79129	  0.468745	  1.5182e-07	  1.90223e-09	  139812	  1.00199e-10
544	  9.79129	  0.531226	  1.5182e-07	  1.52392e-09	  139884	  8.02707e-11
545	  9.79129	  0.593785	  1.5182e-07	  1.2282e-09	  140184	  6.46904e-11
546	  9.79129	  0.656281	  1.5182e-07	  9.74924e-10	  139404	  5.13574e-11
547	  9.79129	  0.718743	  1.5182e-07	  7.6789e-10	  139932	  4.04473e-11
548	  9.79129	  0.781255	  1.5182e-07	  6.03158e-10	  139980	  3.177e-11
549	  9.79129	  0.843774	  1.5182e-07	  4.62685e-10	  139632	  2.43725e-11
550	  9.79129	  0.90628	  1.5182e-07	  3.59776e-10	  140088	  1.895e-11
551	  9.79129	  0.968758	  1.5182e-07	  2.65869e-10	  139623	  1.4005e-11
